PacketNum,PacketNumLogged,Pitch,Roll,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,IMUTemp,HPSTemp,EXTTemp,BATTemp,PMTTemp,gpsPacketNums,gpsTimes,gpsLats,gpsLongs,gpsSpeeds,gpsAngles,gpsAlts,gpsSatNums,gpsLatErrs,gpsLongErrs,gpsAltErrs,gpsClkBiases,gpsClkDrifts,gpsTimeErrs,UTCDateTime
4473,1956,37.056,-48.698,97.883,-0.196133,-0.65704555,9.9831697,-2.9,2.6,-1.6,-198,1301,2453,28.17,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4473,739056.237303241,34.664636,-88.1629483333333,0.747487132,259.93,217.4,9,6,7.2,16,-706648,-602.366,21,19-Jun-2023 05:41:43
4474,1957,37.052,-48.691,97.876,-0.196133,-0.6668522,9.97336305,-3.6,1.3,-1.2,-198,1186,2439,28.22,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4474,739056.237314815,34.6646378333333,-88.1629495,0.361139688,260.58,216.4,9,5.9,7.2,16,-707258,-603.587,21,19-Jun-2023 05:41:44
4475,1958,37.064,-48.689,97.857,-0.22555295,-0.6864655,9.99297635,-3.9,2.8,-0.7,-213,1243,2535,28.21,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4475,739056.237326389,34.6646415,-88.1629581666667,0.70993272,261.23,218.1,9,5.9,7.3,16,-707859,-602.522,21,19-Jun-2023 05:41:45
4476,1959,37.071,-48.691,97.846,-0.22555295,-0.67665885,9.95374975,-3.4,1.1,-1,-234,1193,2515,28.19,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4476,739056.237337963,34.6646461666667,-88.162973,0.857578148,261.88,221.3,9,5.8,7.3,16,-708457,-601,21,19-Jun-2023 05:41:46
4477,1960,37.076,-48.659,97.838,-0.20593965,-0.6668522,10.0420096,-2.9,2.9,-0.7,-191,1265,2501,28.2,-3.84149040043945,35.033734901996,-3.84149040043945,-3.84149040043945,4477,739056.237349537,34.6646496666667,-88.1629798333333,0.767550448,262.54,221.9,7,5.8,7.4,16,-709061,-601.172,21,19-Jun-2023 05:41:47
4478,1961,37.072,-48.648,97.848,-0.2353596,-0.67665885,10.002783,-4,1.2,-0.5,-241,1158,2535,28.21,-3.84149040043945,35.1652094807704,-3.84149040043945,-3.84149040043945,4478,739056.237361111,34.6646513333333,-88.1629845,0.555085076,263.19,222.2,8,5.8,7.5,17,-709666,-601.667,21,19-Jun-2023 05:41:48
4479,1962,37.086,-48.663,97.819,-0.2157463,-0.69627215,9.9439431,-3.3,2.6,-0.4,-276,1165,2446,28.22,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4479,739056.237372685,34.6646531666667,-88.1629866666667,0.535536204,263.84,222.1,8,5.8,7.6,17,-710272,-602.198,21,19-Jun-2023 05:41:49
4480,1963,37.069,-48.651,97.832,-0.20593965,-0.67665885,9.99297635,-2.9,1.6,-0.6,-213,1143,2535,28.24,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4480,739056.237384259,34.6646553333333,-88.1629876666667,0.469172928,264.5,221.6,8,5.8,7.7,18,-710879,-602.779,21,19-Jun-2023 05:41:50
4481,1964,37.04,-48.575,97.885,-0.14709975,-0.5687857,10.09104285,-3.6,2.2,-0.6,-198,1143,2535,28.23,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4481,739056.237395833,34.664656,-88.1629953333333,0.579263944,265.15,223,8,5.8,7.9,18,-711482,-602.537,21,19-Jun-2023 05:41:51
4482,1965,37.024,-48.595,97.875,-0.196133,-0.71588545,9.97336305,-4,2.3,-0.7,-156,1172,2466,28.24,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4482,739056.237407407,34.6646548333333,-88.1629911666667,0.405381872,265.8,221.5,9,5.8,7.9,18,-712092,-603.523,21,19-Jun-2023 05:41:52
4483,1966,37.016,-48.589,97.893,-0.24516625,-0.6668522,9.9831697,-3.1,1.5,-0.9,-184,1129,2563,28.25,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4483,739056.237418982,34.664656,-88.1629883333333,0.431618516,266.46,220.9,9,5.9,7.9,18,-712701,-604.214,21,19-Jun-2023 05:41:53
4484,1967,37.006,-48.599,97.891,-0.20593965,-0.6864655,9.9635564,-3.1,2.5,-0.8,-163,1150,2501,28.26,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4484,739056.237430556,34.664657,-88.1629825,0.23664424,267.11,219.9,9,6,7.9,19,-713311,-604.883,21,19-Jun-2023 05:41:54
4485,1968,36.984,-48.607,97.907,-0.20593965,-0.67665885,9.97336305,-4.3,1.4,-1,-213,1086,2535,28.26,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4485,739056.23744213,34.6646556666667,-88.1629716666667,0.237673128,267.76,217.4,9,6.1,7.8,18,-713925,-605.509,21,19-Jun-2023 05:41:55
4486,1969,36.962,-48.616,97.921,-0.22555295,-0.69627215,9.9831697,-3.1,2.7,-1.1,-120,1108,2528,28.26,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4486,739056.237453704,34.6646526666667,-88.1629593333333,0.070993272,268.41,213.9,9,6.3,7.6,18,-714541,-606.412,21,19-Jun-2023 05:41:56
4487,1970,36.945,-48.61,97.93,-0.196133,-0.6668522,9.9831697,-3.1,1.5,-1.4,-198,1100,2453,28.28,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4487,739056.237465278,34.6646525,-88.1629523333333,0.118836564,269.07,211.7,9,6.4,7.4,18,-715152,-606.437,21,19-Jun-2023 05:41:57
4488,1971,36.943,-48.617,97.924,-0.2157463,-0.67665885,9.97336305,-3.7,2.6,-1.3,-241,1129,2549,28.29,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4488,739056.237476852,34.6646521666667,-88.162951,0.297863076,269.72,210.1,9,6.5,7.5,18,-715763,-606.763,21,19-Jun-2023 05:41:58
4489,1972,36.928,-48.62,97.931,-0.2353596,-0.69627215,9.99297635,-3.6,1.4,-1.6,-184,1115,2494,28.29,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4489,739056.237488426,34.664654,-88.162952,0.23407202,270.37,209.5,9,6.6,7.6,19,-716370,-606.656,21,19-Jun-2023 05:41:59
4490,1973,36.904,-48.617,97.959,-0.2157463,-0.65704555,9.9831697,-3,2.4,-1.5,-106,1079,2528,28.3,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4490,739056.2375,34.6646493333333,-88.1629468333333,0.082825484,271.03,206.6,10,6.7,7.5,18,-716984,-607.668,21,19-Jun-2023 05:42:00
4491,1974,36.881,-48.627,97.974,-0.2157463,-0.6864655,9.97336305,-3.6,1.9,-1.5,-184,1043,2480,28.28,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4491,739056.237511574,34.6646416666667,-88.1629393333333,0.45785516,271.68,203.5,10,6.8,7.4,18,-717600,-608.778,21,19-Jun-2023 05:42:01
4492,1975,36.877,-48.63,97.966,-0.20593965,-0.6864655,9.99297635,-4,2.3,-1.5,-198,1158,2494,28.3,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4492,739056.237523148,34.6646386666667,-88.1629395,0.469687372,272.33,203.9,10,6.8,7.3,18,-718205,-608.006,21,19-Jun-2023 05:42:02
4493,1976,36.854,-48.639,97.975,-0.20593965,-0.69627215,9.97336305,-2.9,2,-1.6,-205,1065,2542,28.32,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4493,739056.237534722,34.664644,-88.162941,0.579263944,272.98,204.7,10,6.8,7.1,18,-718808,-606.365,21,19-Jun-2023 05:42:03
4494,1977,36.858,-48.626,97.968,-0.20593965,-0.65704555,9.99297635,-3.3,1.8,-1.7,-234,1165,2515,28.33,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4494,739056.237546296,34.6646603333333,-88.1629566666667,0.803561528,273.64,210.1,10,7,7.1,18,-719398,-603.133,21,19-Jun-2023 05:42:04
4495,1978,36.853,-48.651,97.966,-0.22555295,-0.67665885,9.93413645,-3.9,2.6,-1.9,-234,1036,2501,28.35,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4495,739056.23755787,34.6646715,-88.1629671666667,1.0031658,274.29,213.8,10,7,7,18,-719993,-601.12,21,19-Jun-2023 05:42:05
4496,1979,36.848,-48.653,97.956,-0.2157463,-0.6864655,9.9831697,-3.3,1.7,-2.3,-205,1179,2570,28.34,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4496,739056.237569444,34.664693,-88.1629808333333,1.609695276,308.94,218.8,11,7.1,6.9,18,-720582,-597.471,21,19-Jun-2023 05:42:06
4497,1980,36.844,-48.65,97.95,-0.2157463,-0.6668522,9.9831697,-2.9,2.6,-2.4,-170,1143,2494,28.32,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4497,739056.237581018,34.6647163333333,-88.1629953333333,2.272299148,321.09,222.6,11,7.2,6.9,17,-721175,-594.752,21,19-Jun-2023 05:42:07
4498,1981,36.832,-48.649,97.937,-0.20593965,-0.69627215,10.01258965,-3.8,1.7,-2.8,-220,1179,2542,28.33,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4498,739056.237592593,34.6647311666667,-88.1630018333333,1.778432908,323.7,224.4,11,7.2,6.7,17,-721774,-594.332,21,19-Jun-2023 05:42:08
4499,1982,36.834,-48.657,97.936,-0.26477955,-0.6668522,9.97336305,-3.5,2.6,-2.9,-127,1115,2466,28.37,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4499,739056.237604167,34.6647486666667,-88.16301,2.058290444,328.25,227.5,11,7.2,6.6,17,-722370,-593.245,21,19-Jun-2023 05:42:09
4500,1983,36.852,-48.657,97.896,-0.20593965,-0.6668522,9.9635564,-3,1.9,-3,-269,1186,2397,28.36,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4500,739056.237615741,34.6647756666667,-88.1630231666667,2.637039944,327.71,232.8,11,7.3,6.5,17,-722959,-590.448,21,19-Jun-2023 05:42:10
4501,1984,36.875,-48.657,97.854,-0.2157463,-0.6668522,9.97336305,-3.5,2.3,-2.8,-220,1265,2473,28.36,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4501,739056.237627315,34.6648026666667,-88.1630418333333,3.228650544,324.93,238.1,11,7.4,6.5,16,-723549,-588.383,21,19-Jun-2023 05:42:11
4502,1985,36.889,-48.643,97.842,-0.24516625,-0.65704555,10.01258965,-3.7,2.3,-2.4,-191,1208,2473,28.37,-3.84149040043945,35.033734901996,-3.84149040043945,-3.84149040043945,4502,739056.237638889,34.6648351666667,-88.1630666666667,3.902572184,324.19,244.4,10,7.5,6.5,16,-724134,-586.527,21,19-Jun-2023 05:42:12
4503,1986,36.914,-48.641,97.809,-0.22555295,-0.6668522,9.9635564,-3.1,1.9,-1.9,-241,1243,2480,28.37,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4503,739056.237650463,34.6648693333333,-88.1630876666667,3.476098108,328.08,251.3,10,7.6,6.6,16,-724718,-585.296,21,19-Jun-2023 05:42:13
4504,1987,36.908,-48.642,97.819,-0.2157463,-0.6668522,9.97336305,-3.4,2.4,-0.9,-177,1122,2515,28.35,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4504,739056.237662037,34.6649068333333,-88.1631148333333,4.661891528,321.45,258.2,10,7.8,6.7,16,-725303,-585.282,21,19-Jun-2023 05:42:14
4505,1988,36.918,-48.637,97.808,-0.22555295,-0.69627215,10.002783,-3.9,1.8,-0.4,-248,1179,2459,28.4,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4505,739056.237673611,34.6649473333333,-88.1631455,4.80490696,321.09,264.8,10,8,6.8,16,-725888,-585.265,21,19-Jun-2023 05:42:15
4506,1989,36.934,-48.623,97.799,-0.2157463,-0.6668522,9.99297635,-3.3,2.3,-0.1,-234,1208,2501,28.39,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4506,739056.237685185,34.6649775,-88.1631721666667,2.809378684,321.04,273.5,10,8.2,6.8,16,-726468,-584.594,21,19-Jun-2023 05:42:16
4507,1990,36.917,-48.683,97.785,-0.18632635,-0.75511205,9.87529655,-3.4,1.8,0.4,-184,1100,2535,28.39,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4507,739056.237696759,34.6650076666667,-88.1631943333333,3.12010286,321.3,282.7,10,8.5,6.9,17,-727046,-583.605,21,19-Jun-2023 05:42:17
4508,1991,36.924,-48.678,97.79,-0.2157463,-0.6864655,9.9831697,-3.6,2.2,0.8,-248,1136,2515,28.39,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4508,739056.237708333,34.6650033333333,-88.1631891666667,1.545389776,322.33,282,9,8.6,6.9,17,-727655,-587.848,21,19-Jun-2023 05:42:18
4509,1992,36.933,-48.678,97.806,-0.24516625,-0.67665885,9.9635564,-3.7,1.8,0.8,-198,1115,2508,28.41,-3.84149040043945,35.033734901996,-3.84149040043945,-3.84149040043945,4509,739056.237719907,34.6650176666667,-88.1631955,1.387969912,319.69,288.9,10,9.2,7.3,18,-728242,-587.891,21,19-Jun-2023 05:42:19
4510,1993,36.941,-48.674,97.821,-0.2157463,-0.6668522,9.95374975,-3.3,1.8,1.2,-234,1093,2473,28.43,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4510,739056.237731481,34.665027,-88.1632206666667,1.52532646,313.88,302.2,9,10,7.9,20,-728812,-584.925,21,19-Jun-2023 05:42:20
4511,1994,36.939,-48.676,97.848,-0.22555295,-0.6668522,9.95374975,-3.7,1.8,1,-205,1065,2515,28.42,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4511,739056.237743056,34.6650421666667,-88.163245,1.950257204,314.08,313,9,11,8.3,22,-729387,-583.866,21,19-Jun-2023 05:42:21
4512,1995,36.925,-48.678,97.881,-0.2353596,-0.69627215,9.9831697,-3.8,1.9,0.9,-205,1022,2501,28.44,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4512,739056.23775463,34.6650598333333,-88.1632541666667,2.182785892,323.53,318.6,9,11,8.7,23,-729977,-585.531,21,19-Jun-2023 05:42:22
4513,1996,36.889,-48.661,97.939,-0.2157463,-0.67665885,10.0223963,-3.3,1.9,0.5,-99,1029,2521,28.44,-3.84149040043945,35.1652094807704,-3.84149040043945,-3.84149040043945,4513,739056.237766204,34.6650851666667,-88.163287,3.000237408,322.61,331.9,9,12,9.2,25,-730545,-583.271,21,19-Jun-2023 05:42:23
4514,1997,36.867,-48.657,97.986,-0.24516625,-0.67665885,9.99297635,-3.3,1.9,-0.1,-156,972,2466,28.43,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4514,739056.237777778,34.6650965,-88.1633193333333,2.282073584,316.17,344.1,9,13,9.8,27,-731118,-582.983,21,19-Jun-2023 05:42:24
4515,1998,36.844,-48.668,98.018,-0.22555295,-0.67665885,9.9635564,-3.7,2.3,-0.8,-170,986,2521,28.43,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4515,739056.237789352,34.6650886666667,-88.163342,1.421923216,316.55,354.2,9,13,10,29,-731700,-584.485,21,19-Jun-2023 05:42:25
4516,1999,36.814,-48.67,98.066,-0.26477955,-0.67665885,9.99297635,-3.4,1.8,-1.7,-134,965,2542,28.44,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4516,739056.237800926,34.66504,-88.1633441666667,0.661574984,316.93,358.5,9,14,11,31,-732302,-587.279,21,19-Jun-2023 05:42:26
4517,2000,36.787,-48.67,98.08,-0.22555295,-0.7060788,10.01258965,-3,2.2,-2.3,-205,1022,2501,28.45,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4517,739056.2378125,34.66502,-88.1633415,0.426474076,317.31,357.5,10,14,11,32,-732916,-592.754,21,19-Jun-2023 05:42:27
4518,2001,36.666,-48.691,98.113,-0.02941995,-0.7453054,10.0223963,-3.7,2.2,-3,-106,965,2542,28.45,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4518,739056.237824074,34.6650176666667,-88.1633388333333,0.585951716,317.69,360.9,11,14,12,33,-733515,-593.625,21,19-Jun-2023 05:42:28
4519,2002,36.653,-48.702,98.135,-0.2549729,-0.6472389,9.95374975,-3.3,2.3,-3.6,-134,979,2501,28.46,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4519,739056.237835648,34.6650201666667,-88.1633403333333,0.629679456,318.07,363.4,11,15,12,34,-734115,-594.446,21,19-Jun-2023 05:42:29
4520,2003,36.641,-48.725,98.116,-0.20593965,-0.6864655,9.93413645,-2.8,2.2,-4.2,-184,1057,2466,28.47,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4520,739056.237847222,34.6650368333333,-88.1633453333333,0.462485156,318.46,365.9,11,15,13,36,-734715,-597.571,21,19-Jun-2023 05:42:30
4521,2004,36.629,-48.719,98.11,-0.2157463,-0.65704555,10.002783,-3.4,2.3,-4.8,-241,1057,2521,28.49,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4521,739056.237858796,34.6650466666667,-88.1633406666667,0.40383854,318.84,364.2,11,15,12,35,-735327,-599.884,21,19-Jun-2023 05:42:31
4522,2005,36.612,-48.724,98.093,-0.196133,-0.67665885,9.99297635,-3.4,2.5,-5,-213,1086,2508,28.5,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4522,739056.23787037,34.665055,-88.1633516666667,0.60961614,319.22,365.5,10,16,13,35,-735931,-601.651,21,19-Jun-2023 05:42:32
4523,2006,36.611,-48.732,98.05,-0.196133,-0.69627215,9.9831697,-3.1,2,-5.1,-213,1186,2480,28.46,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4523,739056.237881944,34.6650623333333,-88.1633623333333,0.401780764,319.6,367.6,10,16,13,36,-736532,-602.595,21,19-Jun-2023 05:42:33
4524,2007,36.613,-48.739,98.011,-0.20593965,-0.6864655,9.9831697,-3.1,2.6,-4.8,-284,1129,2508,28.47,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4524,739056.237893519,34.6650503333333,-88.1633501666667,0.059675504,319.98,360.2,9,15,12,33,-737161,-605.325,21,19-Jun-2023 05:42:34
4525,2008,36.641,-48.731,97.964,-0.22555295,-0.65704555,9.99297635,-3.6,2.3,-4.6,-262,1208,2432,28.49,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4525,739056.237905093,34.6650436666667,-88.1633406666667,0.206292044,320.36,355.4,9,14,12,31,-737782,-605.898,21,19-Jun-2023 05:42:35
4526,2009,36.654,-48.733,97.921,-0.2157463,-0.6864655,9.99297635,-3.3,2.5,-4.4,-205,1222,2473,28.5,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4526,739056.237916667,34.6650353333333,-88.1633303333333,0.253106448,320.74,350.8,9,14,11,29,-738403,-607.25,21,19-Jun-2023 05:42:36
4527,2010,36.665,-48.726,97.883,-0.20593965,-0.67665885,10.002783,-3.2,2.5,-4,-220,1208,2446,28.5,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4527,739056.237928241,34.6650273333333,-88.1633121666667,0.752117128,321.12,345.3,10,13,10,27,-739026,-607.429,21,19-Jun-2023 05:42:37
4528,2011,36.694,-48.711,97.845,-0.22555295,-0.6472389,10.002783,-3.5,2.3,-3.9,-241,1243,2466,28.49,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4528,739056.237939815,34.6650173333333,-88.1632966666667,0.696557176,321.5,340.5,10,13,9.6,26,-739648,-608.077,21,19-Jun-2023 05:42:38
4529,2012,36.718,-48.715,97.789,-0.196133,-0.6864655,9.97336305,-3.5,2.1,-3.4,-248,1293,2487,28.51,-3.84149040043945,35.209147132119,-3.84149040043945,-3.84149040043945,4529,739056.237951389,34.6650171666667,-88.1632816666667,0.98773248,321.88,339.5,10,13,9.3,25,-740260,-608.435,21,19-Jun-2023 05:42:39
4530,2013,36.76,-48.7,97.725,-0.196133,-0.6668522,10.002783,-3.2,2.4,-2.9,-227,1372,2425,28.53,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4530,739056.237962963,34.6650195,-88.1632806666667,1.462049848,322.26,336.8,10,13,9.1,25,-740875,-607.072,21,19-Jun-2023 05:42:40
4531,2014,36.792,-48.699,97.673,-0.196133,-0.67665885,9.97336305,-3.6,2.1,-2.3,-220,1336,2473,28.53,-3.84149040043945,35.033734901996,-3.84149040043945,-3.84149040043945,4531,739056.237974537,34.6650293333333,-88.1632768333333,1.672457444,322.65,331.6,10,12,9,24,-741495,-606.696,21,19-Jun-2023 05:42:41
4532,2015,36.829,-48.699,97.623,-0.20593965,-0.67665885,9.9635564,-3.3,2.3,-1.6,-191,1336,2432,28.55,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4532,739056.237986111,34.6650281666667,-88.1632686666667,0.563830624,323.03,326.8,10,12,8.6,23,-742116,-608.085,21,19-Jun-2023 05:42:42
4533,2016,36.853,-48.697,97.591,-0.16671305,-0.6472389,9.9439431,-3.3,2.4,-1,-142,1343,2508,28.52,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4533,739056.237997685,34.6650221666667,-88.1632578333333,0.20834982,323.41,322.7,10,11,8.2,21,-742735,-608.723,21,19-Jun-2023 05:42:43
4534,2017,36.875,-48.695,97.567,-0.20593965,-0.67665885,9.9635564,-3.6,1.7,-0.6,-227,1258,2480,28.54,-3.84149040043945,35.0775035464589,-3.84149040043945,-3.84149040043945,4534,739056.238009259,34.6650201666667,-88.1632411666667,0.606015032,323.79,315.3,10,11,7.9,20,-743363,-608.994,21,19-Jun-2023 05:42:44
4535,2018,36.92,-48.688,97.519,-0.196133,-0.6668522,9.9635564,-3.3,2.3,-0.3,-248,1351,2446,28.53,-3.84149040043945,35.209147132119,-3.84149040043945,-3.84149040043945,4535,739056.238020833,34.6650131666667,-88.1632338333333,0.183142064,324.17,312.4,10,10,7.4,19,-743977,-608.375,21,19-Jun-2023 05:42:45
4536,2019,36.946,-48.651,97.507,-0.2157463,-0.65704555,10.03220295,-3.5,1.2,-0.1,-227,1329,2480,28.55,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4536,739056.238032407,34.6650158333333,-88.1632278333333,0.513415112,324.55,308.9,10,9.8,7.1,18,-744593,-608.324,21,19-Jun-2023 05:42:46
4537,2020,36.974,-48.629,97.488,-0.22555295,-0.67665885,10.0223963,-3.4,2.5,0.2,-234,1308,2501,28.54,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4537,739056.238043981,34.6649996666667,-88.163209,0.433676292,324.93,301,11,10,7.1,18,-745222,-608.731,21,19-Jun-2023 05:42:47
4538,2021,36.99,-48.622,97.473,-0.2157463,-0.6864655,9.9831697,-3.4,1.6,0.2,-255,1258,2508,28.55,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4538,739056.238055556,34.6649758333333,-88.1631876666667,0.89513256,325.31,295.8,11,10,7.1,17,-745845,-608.696,21,19-Jun-2023 05:42:48
4539,2022,36.994,-48.624,97.456,-0.196133,-0.7060788,9.9831697,-3.2,2.3,0.2,-220,1222,2418,28.56,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4539,739056.23806713,34.664959,-88.1631756666667,0.440878508,325.69,289.1,11,10,7.1,17,-746470,-608.561,21,19-Jun-2023 05:42:49
4540,2023,37.015,-48.607,97.448,-0.22555295,-0.6668522,10.002783,-3.7,1.9,0.3,-234,1250,2446,28.58,-3.84149040043945,35.0556122160917,-3.84149040043945,-3.84149040043945,4540,739056.238078704,34.6649428333333,-88.1631635,0.19034428,326.07,282.4,11,10,7,17,-747095,-608.472,21,19-Jun-2023 05:42:50
4541,2024,37.023,-48.621,97.439,-0.20593965,-0.67665885,9.93413645,-3.8,2,0.3,-248,1179,2487,28.57,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4541,739056.238090278,34.6649141666667,-88.1631508333333,0.662603872,326.46,275.8,11,10,7.1,17,-747721,-609.423,21,19-Jun-2023 05:42:51
4542,2025,37.02,-48.595,97.453,-0.20593965,-0.65704555,10.0223963,-3.4,2.1,0.1,-241,1200,2535,28.58,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4542,739056.238101852,34.664893,-88.1631381666667,0.543252864,326.84,270.4,11,9.8,7.3,17,-748343,-609.493,21,19-Jun-2023 05:42:52
4543,2026,37.038,-48.589,97.455,-0.2353596,-0.6472389,9.95374975,-3.2,1.8,0.3,-227,1200,2508,28.57,-3.84149040043945,35.0994089155666,-3.84149040043945,-3.84149040043945,4543,739056.238113426,34.664874,-88.1631261666667,0.55559952,327.22,264.2,9,9.6,7.5,17,-748966,-609.526,21,19-Jun-2023 05:42:53
4544,2027,37.031,-48.586,97.46,-0.196133,-0.67665885,9.9831697,-3.4,2.2,0.1,-198,1186,2480,28.58,-3.84149040043945,35.1432618601286,-3.84149040043945,-3.84149040043945,4544,739056.238125,34.6648583333333,-88.163113,0.33696082,327.6,259.4,10,9.4,7.5,17,-749586,-609.981,21,19-Jun-2023 05:42:54
4545,2028,37.013,-48.59,97.475,-0.196133,-0.6668522,9.9635564,-3.6,1.7,-0.5,-198,1143,2521,28.58,-3.84149040043945,35.1213283459336,-3.84149040043945,-3.84149040043945,4545,739056.238136574,34.6648466666667,-88.1631026666667,0.076137712,327.98,255.1,11,9.3,7.5,17,-750204,-609.949,21,19-Jun-2023 05:42:55
